customer_id,email_hash,first_seen_at,acquisition_channel,country,signup_source
CUST_00268,8cd99f8a0c274e320ccdd94e990ad106,2025-04-10 00:00:00,Search,US,iOS
CUST_00269,f250e839a4f36201d08e84877f2ebc2e,2024-01-22 00:00:00,Search,US,Android
CUST_00270,ea10d3232798defb8d7145308901392e,2025-08-01 00:00:00,Search,DE,iOS
CUST_00271,35f7738a37702febbf9960762fe94e2e,2025-08-23 00:00:00,Search,DE,Web
CUST_00272,1a704a17d9699ec50dbeb396d0e75e46,2024-05-31 00:00:00,Email,BR,Web
CUST_00273,04cbb58b7f41635a1a6c5c2d13b4cd73,2024-05-28 00:00:00,Direct,BR,iOS
CUST_00274,8ce1e220fdd00c41f4681a20e8da3551,2024-04-22 00:00:00,Email,US,Web
CUST_00275,2768b1ce3b18809e5c2c77ba2c6cd783,2024-08-31 00:00:00,Paid Social,US,Web
CUST_00276,6cec01c0d374e9d7b53334eabbc28bca,2024-05-09 00:00:00,Email,BR,iOS
CUST_00277,22b2f7e53b3ff638c8e42128ae7ec3d0,2025-05-02 00:00:00,Paid Social,US,iOS
CUST_00278,ca3a3f631d4b8783a340e7f780398ec2,2025-04-07 00:00:00,Paid Social,FR,Web
CUST_00279,e86102f5d58e44da380142f2c719357a,2025-06-17 00:00:00,Paid Social,GB,Web
CUST_00280,db11752fe3a0d7be7008a4697f5ab936,2025-05-05 00:00:00,Organic,BR,Web
CUST_00281,ec62645036a617834b1c7f33a99be00a,2025-03-30 00:00:00,Search,US,iOS
CUST_00282,d550e99e026a54204ae5a96d7cbe09e4,2024-03-08 00:00:00,Search,GB,iOS
CUST_00283,25dd55f85d8ed7f6261507b1e10b8f56,2024-11-28 00:00:00,Paid Social,BR,Web
CUST_00284,9b3350c8e14b9fed684adc01c3bc8f3b,2025-06-01 00:00:00,Paid Social,US,iOS
CUST_00285,d930b755c70e28061f44008bef7ac13d,2025-07-18 00:00:00,Email,US,Web
CUST_00286,283ac2ff6df925b40949ce4912d478d5,2024-08-21 00:00:00,Paid Social,DE,Web
CUST_00287,d698da0679084aca975c0a42498deeef,2024-04-07 00:00:00,Paid Social,US,Web
CUST_00288,cc3e4147f39ee15faaa1cf17b06aeba8,2024-06-05 00:00:00,Email,BR,Web
CUST_00289,bf8c2b656b673db03348e60f327163ff,2024-03-28 00:00:00,Search,US,iOS
CUST_00290,14ede985b018e37bb10dd9dc2576a002,2024-05-13 00:00:00,Paid Social,BR,iOS
CUST_00291,5ee2369beddf1b5f7bd5d2e1a1e2dde5,2024-12-03 00:00:00,Email,BR,Android
CUST_00292,da54a90ea6a43d8cc33572600975a3a7,2025-03-09 00:00:00,Organic,GB,Android
CUST_00293,8d5ea7420a57dd64464732f032b0c8f2,2025-09-06 00:00:00,Paid Social,US,iOS
CUST_00294,fb011a394afbb3b10a8b7bc1dfcb8445,2024-06-07 00:00:00,Email,US,Web
CUST_00295,94eb033f7c9b5055a0ae1dcd5b3b99b6,2025-07-23 00:00:00,Paid Social,DE,iOS
CUST_00296,4c4f4561d3db20a980e2679b8d553116,2025-03-15 00:00:00,Organic,FR,Android
CUST_00297,caa97eca1a0f93ab1b02b792fe1bc737,2025-09-20 00:00:00,Email,BR,iOS
CUST_00298,ab246f6be903f3c1a33fb4d554296100,2024-09-30 00:00:00,Search,US,iOS
CUST_00299,79863fc6b11e0ecdcb77e9618ad7dd02,2024-12-13 00:00:00,Paid Social,US,Web
CUST_00300,83c866204e51c59103afa77ee5bbf9bf,2025-02-14 00:00:00,Search,GB,Android
CUST_00301,826c778b0402ec9171d1cddeaff6b2ac,2024-04-03 00:00:00,Email,US,Web
CUST_00302,02e8f956dd9a9bae9a6fad8888a10c52,2024-12-15 00:00:00,Search,US,Web
CUST_00303,04f1aabdc8eb5b44d7e8a9c8820ff911,2025-08-04 00:00:00,Paid Social,DE,Web
CUST_00304,6f69173be10594e385c9659e218dad10,2025-09-24 00:00:00,Search,US,Web
CUST_00305,c285d0fe71cf52bbcd24530665d15863,2025-03-10 00:00:00,Paid Social,BR,Web
CUST_00306,1e4e919c00a927d8dcd7071e7d00ea14,2025-06-08 00:00:00,Search,BR,Web
CUST_00307,a43ddf63ec53bfb83dbcb534b9f655bb,2025-08-30 00:00:00,Paid Social,GB,Web
CUST_00308,736f15d5e22e42cd7ae8ab704db9b56c,2025-02-08 00:00:00,Direct,US,Web
CUST_00309,c3ce7c92b12696d57419e06fcc09d920,2024-08-04 00:00:00,Email,DE,Web
CUST_00310,64a33285380dbb18785c9ae3ed5c546f,2024-05-02 00:00:00,Search,GB,Web
CUST_00311,d21c4f11fc0d07df4046c31843345c9f,2025-01-24 00:00:00,Paid Social,US,iOS
CUST_00312,d829e1e8ace75451dad1baedac00f943,2024-12-28 00:00:00,Search,DE,Web
CUST_00313,7e45c31b4a9281cb908db148ef0e97c8,2024-01-20 00:00:00,Paid Social,US,Web
CUST_00314,ef225e611298bc320904ccc409703c51,2025-03-15 00:00:00,Paid Social,GB,Web
CUST_00315,2961c019ac9428887b67be7ca473f531,2024-04-27 00:00:00,Paid Social,FR,Web
CUST_00316,e2f9cb839a598759747c05c3b97971b9,2025-09-24 00:00:00,Paid Social,GB,Web
CUST_00317,31e61a81e47eaac70ccbe2ac7a0c82cf,2025-03-23 00:00:00,Organic,US,iOS
CUST_00318,a61311ae5330f8a8668db41574350b8b,2025-06-20 00:00:00,Search,DE,iOS
CUST_00319,06652cfc5fd883a217cdd5c2cf7c76b1,2024-08-14 00:00:00,Paid Social,US,iOS
CUST_00320,7b202e33a3dbd65ac67af6589b698888,2024-04-26 00:00:00,Paid Social,US,iOS
CUST_00321,bfffda77c3b6c365e3e98b22a324fc38,2024-12-25 00:00:00,Email,DE,Android
CUST_00322,b24548f0f60649638c02eb58f1cb9f34,2024-08-29 00:00:00,Search,US,Web
CUST_00323,fb8367a5fd0d7a4dbb98f0a295d245d3,2024-06-05 00:00:00,Email,GB,Web
CUST_00324,ae0bd58f309ccd74c85a14b944450d43,2025-05-20 00:00:00,Paid Social,BR,iOS
CUST_00325,f16431b9d73dc080ba8dae096b093c4f,2025-08-01 00:00:00,Paid Social,FR,Web
CUST_00326,6e521f0e9d3741f0a594f78d47c756ef,2024-11-19 00:00:00,Search,US,Web
CUST_00327,f6705b6ec3b3eeb33d539c9b336b059e,2024-11-06 00:00:00,Email,BR,Web
CUST_00328,49f93a7f15e91f5e3220852dc2f9dfe8,2024-03-16 00:00:00,Paid Social,BR,Web
CUST_00329,27f0e8ce7fd4403cc7c5397a11761dd9,2024-10-20 00:00:00,Search,DE,Android
CUST_00330,df620984b611135a1228385b8863770b,2025-09-21 00:00:00,Paid Social,US,iOS
CUST_00331,97f0f6bb5d1a2ebe7242f87d4e395d01,2024-02-12 00:00:00,Paid Social,DE,iOS
CUST_00332,7d5c0394113123a40ead3f3e124cbd4e,2024-11-25 00:00:00,Paid Social,BR,Android
CUST_00333,c881763f52d74d1bc4700252bf0a022b,2025-04-06 00:00:00,Search,DE,Web
CUST_00334,6486813e5cf0f3f70e33d6be82519e22,2024-03-27 00:00:00,Paid Social,US,Web
CUST_00335,75bb0d4e0c051d59373030e9459d15cf,2025-03-24 00:00:00,Direct,BR,iOS
CUST_00336,cf8b83e87b73c906225f88517201ace8,2025-01-07 00:00:00,Paid Social,US,Web
CUST_00337,3720cef0773c4e7004a1668d88a401fa,2024-12-12 00:00:00,Email,US,iOS
CUST_00338,146961bd63b28784a112847f2da28d82,2024-12-08 00:00:00,Search,US,iOS
CUST_00339,5a6d0fda3b562eb241dab8136015cd0a,2024-10-17 00:00:00,Search,DE,Android
CUST_00340,858f2774756dfcba32296ac53f3c060f,2025-09-09 00:00:00,Organic,US,iOS
CUST_00341,829286efa1a1d1843c21904ad3a9cdb6,2024-05-24 00:00:00,Direct,US,iOS
CUST_00342,00781eab431e59cd832dc862f0a2f0b0,2025-02-05 00:00:00,Search,GB,Web
CUST_00343,8302e4f329707295afbde871a79ef040,2025-07-26 00:00:00,Paid Social,DE,Android
CUST_00344,c9f7b176d338370ea9d067507dd1694c,2025-06-23 00:00:00,Search,GB,iOS
CUST_00345,51f853aed08056d64482949bf4163c67,2024-01-19 00:00:00,Paid Social,US,Web
CUST_00346,2af55d138506ca2feab79fd183891f5a,2025-05-12 00:00:00,Search,FR,Web
CUST_00347,fd1ca89f0b088e404943eaf0430460cc,2024-10-29 00:00:00,Organic,US,iOS
CUST_00348,0638bcdffcbb7a8668bd4e6259ad4ca5,2025-06-23 00:00:00,Search,US,iOS
CUST_00349,ceb66e41e217f182723ee407f87e0edf,2024-05-14 00:00:00,Paid Social,US,Web
CUST_00350,d22e5b69bfbab3ed0d460dfe2172c509,2025-10-01 00:00:00,Organic,US,Web
CUST_00351,de531695a2ae21ac842ab54b1fa38c0c,2025-02-24 00:00:00,Paid Social,GB,Android
CUST_00352,7567d3f5f7691656d62af26f1a4b22e2,2025-09-17 00:00:00,Search,GB,Web
CUST_00353,078061a8938e7ccfa9b133dc6ac06764,2025-06-30 00:00:00,Search,FR,iOS
CUST_00354,d163e50093c237d4e106314025ecaeb2,2024-07-17 00:00:00,Paid Social,FR,Android
CUST_00355,d1aae45d074b7cf3cd87d7b551a79f8c,2025-04-17 00:00:00,Email,DE,iOS
CUST_00356,7dd27761472c5634f456e2b88a030ae8,2025-03-04 00:00:00,Direct,DE,Android
CUST_00357,bfad64c8dd1ce1c2c05d95c974ff1f3f,2024-05-21 00:00:00,Organic,US,Web
CUST_00358,7a1f9bfd49bb351f8499d57df0349e1e,2025-01-15 00:00:00,Paid Social,US,Android
CUST_00359,d5857b269c3257145445ea700647e995,2024-05-07 00:00:00,Search,DE,Web
CUST_00360,850708e695c55544e4ee389651c7738a,2025-06-09 00:00:00,Search,BR,Android
CUST_00361,9fe0ac2d30e6b351e6538505cc8e3d94,2024-08-15 00:00:00,Organic,DE,Android
CUST_00362,feee55f69c1c73c88002d512528b01f2,2025-02-28 00:00:00,Search,BR,Web
CUST_00363,92f562cb51dff32a56f8727577021954,2024-03-24 00:00:00,Paid Social,US,Android
CUST_00364,ec832eaa91ae391e56f2ccfeecdca299,2024-12-09 00:00:00,Email,US,Web
CUST_00365,939cf9bf2a14d1966de5c6f03e408933,2025-04-28 00:00:00,Email,US,iOS
CUST_00366,caaa1c4a880a3ec61c31eba8391cc6c1,2025-04-04 00:00:00,Paid Social,FR,Web
CUST_00367,dde73855e58f95782ca091338ff7a727,2024-08-08 00:00:00,Organic,BR,iOS
CUST_00368,ef6643c8f281d92eea3cb44e2d18fc71,2025-06-24 00:00:00,Paid Social,DE,Web
CUST_00369,ce96a6c28245b8f9706040bdf689c3f7,2024-05-04 00:00:00,Search,BR,iOS
CUST_00370,f50136887e542e4609a2359990189927,2025-04-13 00:00:00,Search,DE,Web
CUST_00371,9ca8b627907f9c98cc2d12db28afe70c,2025-07-02 00:00:00,Search,BR,Web
CUST_00372,f07f3b7efb5137e87e63d28125196a83,2024-05-27 00:00:00,Search,US,Web
CUST_00373,9f26355158a995da3446753015093447,2025-08-07 00:00:00,Paid Social,GB,Web
CUST_00374,c176958beb03b04e95834afef61a0ce1,2025-01-04 00:00:00,Search,BR,iOS
CUST_00375,17064e2d23e7ff6481e69c82d3b60ac1,2025-06-03 00:00:00,Paid Social,US,Web
CUST_00376,d20222eba88292c7ad24380f9302a45c,2025-01-31 00:00:00,Direct,US,Web
CUST_00377,2013f452c53ba4f5e973e7a38f70d5ae,2024-03-10 00:00:00,Paid Social,GB,iOS
CUST_00378,dd66d4e278df88025c6f1c5ccb884e5c,2025-08-18 00:00:00,Email,US,Web
CUST_00379,c08875bccc9be7a1c6d2688e82fd458a,2025-07-13 00:00:00,Paid Social,GB,Android
CUST_00380,8dccdf133368b623ee016be294690209,2025-04-20 00:00:00,Direct,BR,Web
CUST_00381,ee779b273cc086fb4d3d03ade3fa4bec,2024-05-18 00:00:00,Search,DE,Web
CUST_00382,b927e8119f1009a8f8df452abdeb66fe,2024-10-27 00:00:00,Search,DE,Android
CUST_00383,000da9943bb46c04226fab2e08efe3a1,2024-11-19 00:00:00,Direct,BR,Android
CUST_00384,cde76191888412653f7e5a0f764db04c,2025-07-10 00:00:00,Paid Social,US,iOS
CUST_00385,8a7f6407500f9dcc2b732000632fafa8,2024-10-19 00:00:00,Paid Social,DE,Android
CUST_00386,23ec5f416c3f0dd1c153d522d03ea505,2024-12-05 00:00:00,Search,DE,Web
CUST_00387,1a1eaf1fe9b09c4d89227c3055365c50,2025-02-13 00:00:00,Email,DE,Web
CUST_00388,f483c3618f3422ad880cc2944835006e,2024-07-10 00:00:00,Paid Social,BR,Android
CUST_00389,266f49fbd944bbe8e259a1be71c00de3,2025-06-15 00:00:00,Search,US,Web
CUST_00390,84e9ad1ebb53c85602f78c506ba1f912,2025-03-16 00:00:00,Paid Social,DE,iOS
CUST_00391,d168f8f09f329b6851bfdeee209fcc11,2024-11-24 00:00:00,Search,US,Web
CUST_00392,34fc70a37d3c808681f1d14da8081a7a,2025-04-01 00:00:00,Paid Social,BR,iOS
CUST_00393,374bfc3f0cb2abbac123c3eec29b7811,2024-12-25 00:00:00,Paid Social,GB,Android
CUST_00394,945b346b430e533c8a92b954c140faed,2025-09-21 00:00:00,Direct,US,Android
CUST_00395,fe32b0d35b31ac772f50587244ec87ac,2024-02-28 00:00:00,Search,GB,Web
CUST_00396,10619f80bfb011a134335f220436f1e8,2024-06-12 00:00:00,Direct,US,iOS
CUST_00397,be0eb21e5f6e0fc86741bddb29f66d5e,2025-03-24 00:00:00,Search,US,iOS
CUST_00398,ece16de38aabeb71e322845f88f86eea,2025-01-10 00:00:00,Paid Social,FR,Web
CUST_00399,d82873ece94980e0df8775ac00d4d978,2024-06-06 00:00:00,Email,FR,Web
CUST_00400,1499c717db0c51c17c6a5f9f1355db90,2024-03-19 00:00:00,Paid Social,BR,Web
CUST_00401,f59e8c2eaf28f5f145d3e270f32e2e1e,2024-10-12 00:00:00,Search,US,iOS
CUST_00402,09e8842886f59541a48795595cebebae,2025-05-26 00:00:00,Paid Social,FR,Web
CUST_00403,92d4baa832b8098f8f0263da8e1595e2,2024-09-23 00:00:00,Email,US,iOS
CUST_00404,7ca8f9dddd34457213f94bc76b048df7,2025-05-17 00:00:00,Search,US,Web
CUST_00405,bc09febb68f451f6d2b7a10bc7406fc7,2024-06-25 00:00:00,Organic,BR,Web
CUST_00406,2845427be41a5d2efee77cca080ee106,2024-11-23 00:00:00,Email,GB,iOS
CUST_00407,fddb784e026c7f9df87d4012bc357df2,2024-10-24 00:00:00,Organic,DE,iOS
CUST_00408,b1bc4c6bbd239510853cdec126e4f203,2024-06-27 00:00:00,Email,BR,Web
CUST_00409,68770b539950a213fa5133e792e8bd48,2024-07-24 00:00:00,Email,US,Web
CUST_00410,a032785cf41207f32f4092c62be210c5,2025-01-04 00:00:00,Paid Social,US,Android
CUST_00411,13474dd9b9b21731c81bbe56ec5a4aa6,2025-07-18 00:00:00,Search,DE,Web
CUST_00412,0cfe5af34202d1f561c89e315a843d36,2025-02-11 00:00:00,Direct,GB,iOS
CUST_00413,2c1264e266872b1d10fbdfc3c09856b0,2025-02-23 00:00:00,Organic,US,Android
CUST_00414,0ca1e075a1416c515c9442d4668ae3fa,2024-03-16 00:00:00,Paid Social,GB,Web
CUST_00415,1715bbd2aec7d1d609f76d35ee8eca05,2025-07-18 00:00:00,Paid Social,US,Android
CUST_00416,352f50c1c93c5c714d5628e181f460e4,2025-03-19 00:00:00,Paid Social,DE,Android
CUST_00417,106039245ae0fb228d97ec09686d1179,2025-06-14 00:00:00,Search,US,Web
CUST_00418,92ae496909e5ba05242493d6b8fd6694,2024-08-18 00:00:00,Paid Social,FR,Android
CUST_00419,594b81fc654eb439160620d5bdc8f346,2024-03-21 00:00:00,Search,GB,iOS
CUST_00420,e45ebe3fc964423eabf24ee9b90a6f69,2024-05-08 00:00:00,Paid Social,GB,Web
CUST_00421,15dea0597d65eb0abf4f1020e461e685,2024-06-21 00:00:00,Paid Social,BR,Web
CUST_00422,9ccb69da7f7a83ffe7d0ba654890bb6b,2025-10-01 00:00:00,Email,GB,Android
CUST_00423,2e8586208bc17a7ed234b2c62c03bd10,2025-07-31 00:00:00,Search,DE,Web
CUST_00424,750f125cfec400bd363dc43089be3018,2025-08-13 00:00:00,Search,US,iOS
CUST_00425,7fcd71ad3012c76a5a773c18e613463e,2025-09-24 00:00:00,Paid Social,BR,iOS
CUST_00426,9981ce240dbc5c44929bc1d596621b06,2024-10-23 00:00:00,Paid Social,US,Web
CUST_00427,cb6de7a0f0f4c9b5cb1c1bdf1f3cbbba,2025-02-19 00:00:00,Search,US,Web
CUST_00428,1f09facf70217dc91647369b0448bbf9,2025-03-26 00:00:00,Paid Social,BR,Web
CUST_00429,53250709c969d64d047070ffcf1c4bf6,2024-05-27 00:00:00,Paid Social,GB,iOS
CUST_00430,30c657f485cf180a77f3f35f89520173,2024-12-19 00:00:00,Direct,US,Web
CUST_00431,a12999c0d1c4270ca5c23582481ae244,2025-07-29 00:00:00,Search,US,Web
CUST_00432,854f34485fd18caa9f596678e4c1638a,2025-04-05 00:00:00,Search,US,Web
CUST_00433,da0f719c7187e1e6ffe804a9aad49e89,2025-01-28 00:00:00,Organic,BR,Android
CUST_00434,89a3050f7946335c89e2718a8aa0eb94,2024-06-12 00:00:00,Organic,FR,iOS
CUST_00435,d4f5af8c8354597bce93efd00b5f6680,2024-07-13 00:00:00,Email,BR,iOS
CUST_00436,e170c707f234d62b4e5c03dc5a82b678,2025-05-25 00:00:00,Organic,BR,Web
CUST_00437,9f5660f1d881132af21bb4310165d9ed,2025-02-06 00:00:00,Paid Social,FR,Web
CUST_00438,b03d910d8e7fc143853efa845111bb61,2024-12-27 00:00:00,Search,US,iOS
CUST_00439,09bff8af558690b5c96bd4d62b55f9ae,2025-04-26 00:00:00,Search,US,Web
CUST_00440,6d6b56ff01bc6249c641edf336e108f7,2024-05-17 00:00:00,Organic,GB,iOS
CUST_00441,e7a7dd202afbed85ec58b3031840b637,2025-01-09 00:00:00,Search,US,iOS
CUST_00442,1b1a6df51e0618ad34c6d3bfdf05521e,2025-01-06 00:00:00,Paid Social,US,iOS
CUST_00443,f690e8fd6f485a1508a32cc411ad38c9,2025-07-17 00:00:00,Search,FR,iOS
CUST_00444,354cd0e13713e4ebb2a2d4bce8a025ef,2024-05-01 00:00:00,Search,US,Web
CUST_00445,c63bf0e7299485024edd903fbb52da77,2024-12-13 00:00:00,Paid Social,US,Web
CUST_00446,a26f221ffad4fde4463b745505214769,2025-09-08 00:00:00,Paid Social,BR,Web
CUST_00447,bd69970e5340afa30f5316b324be7f77,2024-05-20 00:00:00,Email,DE,iOS
CUST_00448,49943d52c2bb5ff2c9b8f0b79dbb583d,2024-06-01 00:00:00,Paid Social,BR,Web
CUST_00449,db78513a16834544795cf0e2638cda25,2025-09-19 00:00:00,Paid Social,US,iOS
CUST_00450,44300fac322aea8c58a6dec99fbef5b5,2024-11-02 00:00:00,Paid Social,BR,iOS
CUST_00451,d11b83e9edb64602074824065458b321,2025-05-16 00:00:00,Email,US,Android
CUST_00452,37b3d311493d3dc27f9f80a9776add50,2025-01-12 00:00:00,Paid Social,US,Web
CUST_00453,e24954b5f4ea06c618f4d030d55daa0a,2024-11-11 00:00:00,Email,GB,iOS
CUST_00454,68411f09b27618bd1fda114e70a54f33,2024-01-28 00:00:00,Paid Social,US,iOS
CUST_00455,76b5f9f93d3c143ed9839b15c9f9192a,2025-08-15 00:00:00,Paid Social,GB,iOS
CUST_00456,c9547b50623645e9e25422854db07157,2024-06-23 00:00:00,Paid Social,GB,iOS
CUST_00457,7d227fcb21779d88c63ff07137aeaaf3,2025-01-24 00:00:00,Search,GB,Web
CUST_00458,1874d1239923883204273e2b66feb8f5,2024-04-22 00:00:00,Search,BR,Web
CUST_00459,3e1c266c5f0c851b90808ea95521d10d,2025-02-26 00:00:00,Email,BR,iOS
CUST_00460,c025d334418555ec3068b239d99133fe,2025-04-27 00:00:00,Organic,GB,Web
CUST_00461,5ff2149de3a17110088f7c4f30230202,2024-05-21 00:00:00,Paid Social,BR,Android
CUST_00462,7c34ca11aa5ad24e596f89f1e4c326db,2025-05-04 00:00:00,Paid Social,US,Web
CUST_00463,967d902bfc7df986595a14a3c14792f8,2025-06-29 00:00:00,Paid Social,US,iOS
CUST_00464,20725000e7428585c13193ead0c971b8,2024-09-27 00:00:00,Paid Social,US,Web
CUST_00465,6a95ae6fc2eb3f497de449ad558d6cc2,2025-07-25 00:00:00,Search,FR,Android
CUST_00466,718d4d69b84ade717fe747879e03980c,2024-10-22 00:00:00,Email,GB,Web
CUST_00467,2e2f82e3accd3071f556835d8250b1a9,2025-05-06 00:00:00,Paid Social,FR,iOS
CUST_00468,64f5a9d89f849970fb6bba66d7a70e03,2024-10-07 00:00:00,Search,BR,iOS
CUST_00469,a6e44131c5b396a469a5d77d97006745,2025-02-08 00:00:00,Organic,FR,Android
CUST_00470,464330460c4bddf501af7bf160e0bb32,2024-10-24 00:00:00,Search,FR,Web
CUST_00471,3824150edaa3710afe49a4e06b1e9c90,2025-03-28 00:00:00,Email,GB,Web
CUST_00472,fc6a7fb612663ea605175b6573f65ecc,2025-07-05 00:00:00,Search,BR,Web
CUST_00473,95f25bc67fee208b8c772eb9e53d41a9,2024-04-21 00:00:00,Paid Social,BR,Web
CUST_00474,9b335bdc7f6e0579bf8f5aa969563eb8,2025-06-27 00:00:00,Search,US,Web
CUST_00475,185549111d2ed13d732b268a51c572f9,2024-12-04 00:00:00,Email,US,iOS
CUST_00476,34cdb30083a38c99bcaec9797dccc232,2024-01-06 00:00:00,Direct,FR,Web
CUST_00477,debbe28ae5b29e986916466278922d00,2025-05-02 00:00:00,Paid Social,US,Android
CUST_00478,f96f3049519703728b7d07d78495a737,2024-11-24 00:00:00,Search,US,iOS
CUST_00479,787d62899270ec8a7739f3a198994e46,2025-08-10 00:00:00,Search,GB,Android
CUST_00480,9d0fd12b86e9bcf048888fcbaeca3f40,2024-02-08 00:00:00,Direct,US,Android
CUST_00481,e5c56e964d947369e62b1dbbd706a08d,2024-06-29 00:00:00,Direct,US,Android
CUST_00482,960fe5796129dbf7d8267058651b8082,2025-05-22 00:00:00,Search,GB,Android
CUST_00483,d0a4a781ef91f90c2eb8a66ada7e9082,2024-10-23 00:00:00,Organic,US,iOS
CUST_00484,86c322bf401e33aeb0bfa3b104272fbe,2024-04-19 00:00:00,Direct,US,Web
CUST_00485,8c0588a609a26d472a1eb19e900d6229,2025-07-10 00:00:00,Paid Social,DE,Web
CUST_00486,2f1b171c17eb072ddc1b29c71ae218fb,2025-05-31 00:00:00,Paid Social,US,Web
CUST_00487,6d9c1f75ed2a9e21b1d722cf30f18661,2024-06-15 00:00:00,Email,GB,iOS
CUST_00488,328592b633b88dd287ea3ffca47c7c25,2024-01-15 00:00:00,Email,DE,iOS
CUST_00489,70ee43ef2b075f3f0f3127a8638866fd,2024-07-16 00:00:00,Search,DE,Android
CUST_00490,1c6345cbd4561d741456bf81779ec50b,2025-03-13 00:00:00,Paid Social,US,iOS
CUST_00491,4198ed6c77645ecf022212c7ba17d1ba,2024-07-08 00:00:00,Direct,BR,Android
CUST_00492,37c68a246434657619ae1e6b7838b90f,2024-01-07 00:00:00,Search,US,iOS
CUST_00493,7fcbcc0fdf57c1b7d7370a2dcca1cedc,2024-12-03 00:00:00,Paid Social,GB,Web
CUST_00494,8f96033647eeb9d26d7607768ab91c29,2025-01-03 00:00:00,Email,US,Web
CUST_00495,ace26afb028afb713168327447d67087,2024-11-10 00:00:00,Search,GB,Android
CUST_00496,1036caf8148b0738b02262d91e3275d2,2024-11-14 00:00:00,Email,GB,Android
CUST_00497,bf8a2beced97742971021ff8e3e8fd74,2025-01-11 00:00:00,Paid Social,US,Web
CUST_00498,6a1d14c9da91084f058475a72d29956e,2024-06-05 00:00:00,Paid Social,FR,Web
CUST_00499,693d82789b8c502e43a0b225154a66dc,2025-07-16 00:00:00,Direct,DE,Android
CUST_00500,849a01ed848ecaa0a8ab55e97c2a5866,2024-08-11 00:00:00,Email,GB,iOS
CUST_00501,72795c86c885a5b92a65cec931274269,2024-03-24 00:00:00,Paid Social,BR,Web
CUST_00502,88706935d3ed572900963481dcf2957a,2025-07-31 00:00:00,Search,DE,Android
CUST_00503,37ebcddf012d912d7759091fdecb25e9,2024-07-26 00:00:00,Paid Social,US,Web
CUST_00504,dfd26675463ea34860253d655e439916,2025-06-16 00:00:00,Paid Social,GB,iOS
CUST_00505,37ab338ba5604bac36cf321ab88f204e,2025-05-15 00:00:00,Search,BR,Android
CUST_00506,07ff163c3d2b59313fd954341c6dd39f,2025-04-09 00:00:00,Search,BR,iOS
CUST_00507,83bb138b0ca7bce82fed9f521ed4948c,2025-07-26 00:00:00,Paid Social,DE,iOS
CUST_00508,47f715d88028979afdefc054b9b1ee8c,2025-02-09 00:00:00,Search,US,Web
CUST_00509,09292272fdf562ecc3d4a721880bf741,2024-03-15 00:00:00,Search,US,Web
CUST_00510,8b8c9643ac22ec42dc2ec6e23d6c3210,2024-03-02 00:00:00,Direct,US,Android
CUST_00511,b4549b12768ebec19b6064725f77c1f8,2024-02-02 00:00:00,Search,US,Web
CUST_00512,5e4aa28f6367fadecbc4e90f8fa4ac59,2025-03-06 00:00:00,Paid Social,DE,Web
CUST_00513,8a2268c2331b09b15c0bbace58e41114,2025-01-21 00:00:00,Paid Social,GB,iOS
CUST_00514,083303254502e9417ec30cf1c85eef3e,2025-07-06 00:00:00,Search,DE,Web
CUST_00515,d111b3f0761bbd82af8940897aec863a,2025-07-04 00:00:00,Paid Social,US,Android
CUST_00516,fe504feebc822c9586a4e74929714dc5,2024-01-04 00:00:00,Email,FR,Web
CUST_00517,31967fe616fc5a0c7af0c67930daabc0,2025-07-11 00:00:00,Paid Social,US,Web
CUST_00518,4d0060cf59d53cdc4182926865890f4b,2025-04-16 00:00:00,Paid Social,US,Android
CUST_00519,c7ae1c491f3d0f32e13a019530b4d2fb,2024-04-25 00:00:00,Search,GB,iOS
CUST_00520,f15fc45df719aa923501db7035a6c121,2024-01-17 00:00:00,Search,US,iOS
CUST_00521,7b30a7af933d5823a9938d1ad4da2517,2025-04-02 00:00:00,Paid Social,GB,Web
CUST_00522,b1f3570173723df4d2f156c51f3e69af,2024-02-15 00:00:00,Paid Social,US,Web
CUST_00523,e2e3b8f046564d682554e35510ffc2d6,2024-02-27 00:00:00,Search,FR,Web
CUST_00524,829daf97383fdbf687a9652f29b31943,2025-08-12 00:00:00,Paid Social,BR,iOS
CUST_00525,d6676cbe16eb3e91827f6cce1d8c1a73,2024-11-24 00:00:00,Search,DE,Android
CUST_00526,3dc98ed4fa598c114b0d116f1aef16e1,2025-06-17 00:00:00,Search,US,Web
CUST_00527,22b0a79ccf2eaa13414292f8d326c220,2025-08-28 00:00:00,Organic,FR,iOS
CUST_00528,56b2d6cd555c86a88c0c9d3473507c5f,2025-03-13 00:00:00,Paid Social,US,Web
CUST_00529,dfd743a0822cde0da0b5cf5eb695550e,2025-01-25 00:00:00,Email,US,Web
CUST_00530,a839f7c37b55912d3c0f1def3c6d6a47,2024-06-01 00:00:00,Search,US,iOS
CUST_00531,5eafd038625403b23839456aedd2de25,2024-09-03 00:00:00,Organic,US,iOS
CUST_00532,e4f837abaf2dd65f81a48e030512a260,2025-04-19 00:00:00,Direct,BR,Android
CUST_00533,3d6055253b3999f74804b686e1746341,2025-07-24 00:00:00,Paid Social,US,Web
CUST_00534,b6b65211a6fe3fe78632c3828b636ebb,2024-12-04 00:00:00,Paid Social,FR,Android
CUST_00535,9eada4a627b50487a57d307bc27d4157,2024-04-04 00:00:00,Paid Social,DE,Web
