order_id,customer_id,order_date,status,total_amount,currency,discount_amount
ORD_000814,CUST_00354,2024-07-17 00:00:00,completed,57.34,USD,14.12
ORD_000815,CUST_00355,2025-04-17 00:00:00,completed,178.77,USD,0.0
ORD_000816,CUST_00355,2025-05-26 00:00:00,completed,9.28,USD,2.04
ORD_000817,CUST_00355,2025-06-20 00:00:00,returned,186.11,USD,0.0
ORD_000818,CUST_00355,2025-10-21 00:00:00,completed,452.37,USD,0.0
ORD_000819,CUST_00355,2025-11-05 00:00:00,completed,327.18,USD,34.72
ORD_000820,CUST_00356,2025-03-04 00:00:00,completed,86.38,USD,12.59
ORD_000821,CUST_00356,2025-09-26 00:00:00,completed,452.19,USD,0.0
ORD_000822,CUST_00356,2025-10-25 00:00:00,completed,40.37,USD,0.0
ORD_000823,CUST_00357,2024-05-21 00:00:00,completed,493.39,USD,0.0
ORD_000824,CUST_00357,2025-05-13 00:00:00,completed,15.28,USD,0.0
ORD_000825,CUST_00358,2025-01-15 00:00:00,completed,26.8,USD,2.37
ORD_000826,CUST_00359,2024-05-07 00:00:00,completed,59.27,USD,0.0
ORD_000827,CUST_00359,2024-07-06 00:00:00,completed,416.22,USD,0.0
ORD_000828,CUST_00359,2024-08-25 00:00:00,completed,79.96,USD,0.0
ORD_000829,CUST_00360,2025-06-09 00:00:00,returned,63.78,USD,5.06
ORD_000830,CUST_00360,2025-09-15 00:00:00,completed,139.73,USD,0.0
ORD_000831,CUST_00361,2024-08-15 00:00:00,completed,28.81,USD,1.53
ORD_000832,CUST_00361,2024-10-10 00:00:00,completed,149.02,USD,19.54
ORD_000833,CUST_00361,2024-12-23 00:00:00,completed,99.9,USD,5.68
ORD_000834,CUST_00362,2025-02-28 00:00:00,completed,1013.34,USD,87.78
ORD_000835,CUST_00362,2025-03-25 00:00:00,completed,26.44,USD,0.0
ORD_000836,CUST_00362,2025-05-24 00:00:00,completed,16.39,USD,0.0
ORD_000837,CUST_00362,2025-10-25 00:00:00,completed,44.31,USD,0.0
ORD_000838,CUST_00363,2024-03-24 00:00:00,completed,145.33,USD,23.87
ORD_000839,CUST_00363,2024-05-24 00:00:00,completed,26.78,USD,0.0
ORD_000840,CUST_00364,2024-12-09 00:00:00,completed,82.75,USD,0.0
ORD_000841,CUST_00364,2025-01-13 00:00:00,completed,61.24,USD,11.39
ORD_000842,CUST_00364,2025-02-09 00:00:00,completed,11.39,USD,0.0
ORD_000843,CUST_00364,2025-03-19 00:00:00,completed,108.3,USD,9.09
ORD_000844,CUST_00365,2025-04-28 00:00:00,completed,214.8,USD,0.0
ORD_000845,CUST_00365,2025-07-28 00:00:00,completed,392.51,USD,82.81
ORD_000846,CUST_00365,2025-11-04 00:00:00,completed,292.93,USD,31.74
ORD_000847,CUST_00366,2025-04-04 00:00:00,completed,358.63,USD,27.23
ORD_000848,CUST_00367,2024-08-08 00:00:00,completed,57.74,USD,0.0
ORD_000849,CUST_00367,2024-09-10 00:00:00,completed,40.1,USD,0.0
ORD_000850,CUST_00367,2024-12-16 00:00:00,completed,602.99,USD,0.0
ORD_000851,CUST_00367,2025-01-27 00:00:00,completed,105.43,USD,0.0
ORD_000852,CUST_00367,2025-02-26 00:00:00,completed,20.72,USD,0.0
ORD_000853,CUST_00368,2025-06-24 00:00:00,completed,285.32,USD,0.0
ORD_000854,CUST_00368,2025-12-22 00:00:00,completed,45.47,USD,9.47
ORD_000855,CUST_00369,2024-05-04 00:00:00,completed,54.14,USD,0.0
ORD_000856,CUST_00369,2024-09-01 00:00:00,completed,12.48,USD,0.0
ORD_000857,CUST_00369,2024-10-04 00:00:00,completed,88.77,USD,0.0
ORD_000858,CUST_00370,2025-04-13 00:00:00,completed,133.71,USD,0.0
ORD_000859,CUST_00370,2025-08-11 00:00:00,completed,136.57,USD,0.0
ORD_000860,CUST_00371,2025-07-02 00:00:00,completed,9.05,USD,0.0
ORD_000861,CUST_00372,2024-05-27 00:00:00,completed,20.38,USD,2.83
ORD_000862,CUST_00373,2025-08-07 00:00:00,completed,13.79,USD,2.6
ORD_000863,CUST_00373,2025-09-06 00:00:00,completed,591.34,USD,118.4
ORD_000864,CUST_00374,2025-01-04 00:00:00,cancelled,9.51,USD,0.0
ORD_000865,CUST_00375,2025-06-03 00:00:00,completed,364.45,USD,0.0
ORD_000866,CUST_00376,2025-01-31 00:00:00,completed,21.86,USD,3.84
ORD_000867,CUST_00376,2025-09-05 00:00:00,completed,494.54,USD,0.0
ORD_000868,CUST_00377,2024-03-10 00:00:00,cancelled,86.08,USD,0.0
ORD_000869,CUST_00378,2025-08-18 00:00:00,completed,140.13,USD,33.14
ORD_000870,CUST_00378,2025-09-14 00:00:00,completed,24.54,USD,1.41
ORD_000871,CUST_00378,2025-10-20 00:00:00,completed,365.26,USD,74.58
ORD_000872,CUST_00378,2025-12-09 00:00:00,completed,1002.64,USD,0.0
ORD_000873,CUST_00379,2025-07-13 00:00:00,completed,93.13,USD,0.0
ORD_000874,CUST_00380,2025-04-20 00:00:00,completed,18.06,USD,0.0
ORD_000875,CUST_00380,2025-12-13 00:00:00,cancelled,124.95,USD,0.0
ORD_000876,CUST_00381,2024-05-18 00:00:00,completed,125.67,USD,0.0
ORD_000877,CUST_00381,2024-06-09 00:00:00,completed,68.84,USD,0.0
ORD_000878,CUST_00381,2024-08-21 00:00:00,completed,89.08,USD,0.0
ORD_000879,CUST_00381,2024-10-25 00:00:00,completed,256.72,USD,0.0
ORD_000880,CUST_00382,2024-10-27 00:00:00,completed,39.96,USD,5.14
ORD_000881,CUST_00382,2025-03-30 00:00:00,completed,10.66,USD,2.47
ORD_000882,CUST_00382,2025-04-20 00:00:00,completed,86.28,USD,0.0
ORD_000883,CUST_00382,2025-05-26 00:00:00,completed,162.77,USD,0.0
ORD_000884,CUST_00383,2024-11-19 00:00:00,completed,19.94,USD,0.0
ORD_000885,CUST_00383,2025-01-12 00:00:00,completed,10.65,USD,1.85
ORD_000886,CUST_00384,2025-07-10 00:00:00,completed,97.57,USD,0.0
ORD_000887,CUST_00384,2025-09-06 00:00:00,completed,79.5,USD,0.0
ORD_000888,CUST_00385,2024-10-19 00:00:00,completed,115.78,USD,0.0
ORD_000889,CUST_00385,2024-12-17 00:00:00,completed,121.53,USD,0.0
ORD_000890,CUST_00386,2024-12-05 00:00:00,completed,416.6,USD,76.27
ORD_000891,CUST_00386,2024-12-27 00:00:00,completed,325.18,USD,58.84
ORD_000892,CUST_00386,2025-02-25 00:00:00,completed,618.56,USD,0.0
ORD_000893,CUST_00386,2025-03-30 00:00:00,completed,56.71,USD,0.0
ORD_000894,CUST_00387,2025-02-13 00:00:00,completed,18.28,USD,3.92
ORD_000895,CUST_00387,2025-03-21 00:00:00,cancelled,45.62,USD,0.0
ORD_000896,CUST_00387,2025-06-14 00:00:00,completed,764.21,USD,0.0
ORD_000897,CUST_00387,2025-08-15 00:00:00,completed,37.61,USD,0.0
ORD_000898,CUST_00388,2024-07-10 00:00:00,completed,722.21,USD,0.0
ORD_000899,CUST_00388,2024-08-01 00:00:00,completed,20.82,USD,0.0
ORD_000900,CUST_00389,2025-06-15 00:00:00,completed,87.54,USD,0.0
ORD_000901,CUST_00389,2025-08-24 00:00:00,completed,94.4,USD,10.32
ORD_000902,CUST_00389,2025-11-06 00:00:00,completed,130.41,USD,0.0
ORD_000903,CUST_00390,2025-03-16 00:00:00,completed,10.19,USD,0.0
ORD_000904,CUST_00390,2025-04-19 00:00:00,completed,53.94,USD,0.0
ORD_000905,CUST_00391,2024-11-24 00:00:00,completed,12.36,USD,2.02
ORD_000906,CUST_00392,2025-04-01 00:00:00,returned,26.34,USD,0.0
ORD_000907,CUST_00392,2025-07-25 00:00:00,completed,27.25,USD,0.0
ORD_000908,CUST_00393,2024-12-25 00:00:00,completed,189.9,USD,0.0
ORD_000909,CUST_00394,2025-09-21 00:00:00,completed,85.36,USD,0.0
ORD_000910,CUST_00394,2025-12-21 00:00:00,completed,411.72,USD,0.0
ORD_000911,CUST_00395,2024-02-28 00:00:00,completed,76.7,USD,0.0
ORD_000912,CUST_00395,2024-04-07 00:00:00,completed,53.5,USD,0.0
ORD_000913,CUST_00396,2024-06-12 00:00:00,completed,68.16,USD,0.0
ORD_000914,CUST_00396,2024-07-08 00:00:00,completed,279.67,USD,22.65
ORD_000915,CUST_00397,2025-03-24 00:00:00,completed,115.1,USD,0.0
ORD_000916,CUST_00397,2025-06-19 00:00:00,completed,108.54,USD,0.0
ORD_000917,CUST_00397,2025-11-24 00:00:00,completed,21.53,USD,0.0
ORD_000918,CUST_00398,2025-01-10 00:00:00,completed,436.94,USD,0.0
ORD_000919,CUST_00398,2025-01-31 00:00:00,completed,19.36,USD,1.75
ORD_000920,CUST_00399,2024-06-06 00:00:00,completed,43.27,USD,7.8
ORD_000921,CUST_00399,2024-06-28 00:00:00,completed,105.92,USD,0.0
ORD_000922,CUST_00399,2024-09-14 00:00:00,completed,18.1,USD,2.32
ORD_000923,CUST_00399,2024-11-24 00:00:00,completed,33.96,USD,0.0
ORD_000924,CUST_00400,2024-03-19 00:00:00,completed,261.55,USD,59.72
ORD_000925,CUST_00401,2024-10-12 00:00:00,completed,13.14,USD,3.02
ORD_000926,CUST_00401,2025-02-01 00:00:00,completed,87.19,USD,0.0
ORD_000927,CUST_00402,2025-05-26 00:00:00,completed,177.18,USD,0.0
ORD_000928,CUST_00402,2025-06-19 00:00:00,completed,308.99,USD,45.85
ORD_000929,CUST_00402,2025-08-02 00:00:00,completed,20.72,USD,0.0
ORD_000930,CUST_00403,2024-09-23 00:00:00,completed,131.99,USD,0.0
ORD_000931,CUST_00403,2024-12-22 00:00:00,completed,105.41,USD,0.0
ORD_000932,CUST_00403,2025-03-31 00:00:00,completed,51.81,USD,0.0
ORD_000933,CUST_00404,2025-05-17 00:00:00,completed,15.22,USD,0.0
ORD_000934,CUST_00404,2025-06-18 00:00:00,completed,56.89,USD,5.07
ORD_000935,CUST_00404,2025-07-09 00:00:00,completed,74.45,USD,14.57
ORD_000936,CUST_00404,2025-11-20 00:00:00,completed,61.84,USD,0.0
ORD_000937,CUST_00405,2024-06-25 00:00:00,completed,57.71,USD,6.91
ORD_000938,CUST_00405,2024-07-26 00:00:00,completed,180.15,USD,26.49
ORD_000939,CUST_00405,2024-09-02 00:00:00,completed,176.02,USD,12.38
ORD_000940,CUST_00405,2024-09-13 00:00:00,cancelled,127.04,USD,0.0
ORD_000941,CUST_00406,2024-11-23 00:00:00,completed,130.47,USD,16.42
ORD_000942,CUST_00406,2025-01-20 00:00:00,completed,53.03,USD,0.0
ORD_000943,CUST_00406,2025-02-22 00:00:00,completed,446.98,USD,0.0
ORD_000944,CUST_00406,2025-04-29 00:00:00,completed,138.96,USD,9.8
ORD_000945,CUST_00406,2025-06-17 00:00:00,completed,234.55,USD,0.0
ORD_000946,CUST_00406,2025-07-15 00:00:00,returned,57.37,USD,0.0
ORD_000947,CUST_00406,2025-09-13 00:00:00,completed,32.48,USD,0.0
ORD_000948,CUST_00407,2024-10-24 00:00:00,cancelled,433.47,USD,0.0
ORD_000949,CUST_00407,2024-11-13 00:00:00,completed,41.49,USD,3.72
ORD_000950,CUST_00407,2025-02-22 00:00:00,completed,131.83,USD,0.0
ORD_000951,CUST_00407,2025-08-14 00:00:00,completed,428.65,USD,0.0
ORD_000952,CUST_00408,2024-06-27 00:00:00,completed,376.28,USD,25.89
ORD_000953,CUST_00408,2024-07-23 00:00:00,completed,18.15,USD,0.0
ORD_000954,CUST_00408,2024-09-01 00:00:00,completed,240.0,USD,34.73
ORD_000955,CUST_00408,2024-11-29 00:00:00,returned,209.62,USD,26.21
ORD_000956,CUST_00408,2024-12-31 00:00:00,cancelled,77.69,USD,0.0
ORD_000957,CUST_00408,2025-03-18 00:00:00,completed,78.59,USD,0.0
ORD_000958,CUST_00408,2025-05-23 00:00:00,completed,21.03,USD,0.0
ORD_000959,CUST_00409,2024-07-24 00:00:00,completed,20.13,USD,0.0
ORD_000960,CUST_00409,2024-08-18 00:00:00,completed,388.45,USD,27.39
ORD_000961,CUST_00409,2024-09-30 00:00:00,completed,20.0,USD,0.0
ORD_000962,CUST_00409,2024-10-14 00:00:00,completed,89.66,USD,0.0
ORD_000963,CUST_00409,2024-11-11 00:00:00,completed,12.71,USD,0.0
ORD_000964,CUST_00409,2025-05-29 00:00:00,completed,13.69,USD,0.0
ORD_000965,CUST_00409,2025-06-14 00:00:00,completed,332.47,USD,43.45
ORD_000966,CUST_00410,2025-01-04 00:00:00,cancelled,78.38,USD,0.0
ORD_000967,CUST_00410,2025-02-05 00:00:00,completed,11.83,USD,2.21
ORD_000968,CUST_00411,2025-07-18 00:00:00,completed,61.43,USD,0.0
ORD_000969,CUST_00411,2025-08-09 00:00:00,completed,245.83,USD,0.0
ORD_000970,CUST_00412,2025-02-11 00:00:00,completed,38.04,USD,0.0
ORD_000971,CUST_00412,2025-04-05 00:00:00,completed,832.46,USD,57.41
ORD_000972,CUST_00412,2025-06-19 00:00:00,completed,490.05,USD,105.52
ORD_000973,CUST_00413,2025-02-23 00:00:00,completed,453.32,USD,0.0
ORD_000974,CUST_00413,2025-03-26 00:00:00,completed,44.04,USD,0.0
ORD_000975,CUST_00413,2025-04-21 00:00:00,completed,27.33,USD,0.0
ORD_000976,CUST_00414,2024-03-16 00:00:00,completed,51.5,USD,9.46
ORD_000977,CUST_00415,2025-07-18 00:00:00,completed,242.16,USD,0.0
ORD_000978,CUST_00415,2025-08-10 00:00:00,completed,69.78,USD,0.0
ORD_000979,CUST_00416,2025-03-19 00:00:00,completed,183.89,USD,38.68
ORD_000980,CUST_00417,2025-06-14 00:00:00,completed,418.08,USD,0.0
ORD_000981,CUST_00417,2025-07-23 00:00:00,returned,112.91,USD,0.0
ORD_000982,CUST_00417,2025-08-10 00:00:00,completed,26.26,USD,0.0
ORD_000983,CUST_00417,2025-09-17 00:00:00,completed,366.97,USD,0.0
ORD_000984,CUST_00418,2024-08-18 00:00:00,completed,113.95,USD,27.69
ORD_000985,CUST_00419,2024-03-21 00:00:00,completed,216.0,USD,13.72
ORD_000986,CUST_00420,2024-05-08 00:00:00,completed,102.58,USD,0.0
ORD_000987,CUST_00420,2024-09-07 00:00:00,returned,61.38,USD,0.0
ORD_000988,CUST_00420,2024-11-27 00:00:00,completed,645.28,USD,149.25
ORD_000989,CUST_00421,2024-06-21 00:00:00,completed,464.59,USD,0.0
ORD_000990,CUST_00422,2025-10-01 00:00:00,completed,45.75,USD,0.0
ORD_000991,CUST_00423,2025-07-31 00:00:00,completed,143.02,USD,18.97
ORD_000992,CUST_00423,2025-09-19 00:00:00,completed,277.5,USD,0.0
ORD_000993,CUST_00424,2025-08-13 00:00:00,completed,32.12,USD,0.0
ORD_000994,CUST_00425,2025-09-24 00:00:00,returned,135.04,USD,0.0
ORD_000995,CUST_00425,2025-11-02 00:00:00,completed,60.68,USD,0.0
ORD_000996,CUST_00426,2024-10-23 00:00:00,completed,19.63,USD,0.0
ORD_000997,CUST_00426,2025-06-13 00:00:00,completed,92.71,USD,0.0
ORD_000998,CUST_00427,2025-02-19 00:00:00,completed,197.79,USD,0.0
ORD_000999,CUST_00427,2025-05-20 00:00:00,completed,24.56,USD,0.0
ORD_001000,CUST_00427,2025-06-12 00:00:00,completed,49.34,USD,0.0
ORD_001001,CUST_00428,2025-03-26 00:00:00,completed,163.72,USD,0.0
ORD_001002,CUST_00429,2024-05-27 00:00:00,completed,59.06,USD,0.0
ORD_001003,CUST_00429,2024-08-20 00:00:00,completed,66.88,USD,8.84
ORD_001004,CUST_00430,2024-12-19 00:00:00,completed,789.56,USD,0.0
ORD_001005,CUST_00430,2025-03-11 00:00:00,completed,42.08,USD,8.51
ORD_001006,CUST_00431,2025-07-29 00:00:00,completed,153.78,USD,0.0
ORD_001007,CUST_00432,2025-04-05 00:00:00,completed,195.27,USD,0.0
ORD_001008,CUST_00432,2025-06-24 00:00:00,completed,11.03,USD,1.83
ORD_001009,CUST_00433,2025-01-28 00:00:00,completed,10.7,USD,0.0
ORD_001010,CUST_00433,2025-03-27 00:00:00,returned,13.87,USD,0.0
ORD_001011,CUST_00433,2025-07-22 00:00:00,completed,68.94,USD,0.0
ORD_001012,CUST_00433,2025-12-02 00:00:00,completed,41.37,USD,0.0
ORD_001013,CUST_00434,2024-06-12 00:00:00,completed,523.36,USD,0.0
ORD_001014,CUST_00434,2024-07-10 00:00:00,cancelled,12.95,USD,0.0
ORD_001015,CUST_00434,2024-10-14 00:00:00,completed,63.69,USD,0.0
ORD_001016,CUST_00434,2024-11-07 00:00:00,completed,47.66,USD,10.42
ORD_001017,CUST_00434,2025-06-09 00:00:00,completed,55.52,USD,0.0
ORD_001018,CUST_00435,2024-07-13 00:00:00,returned,24.24,USD,2.86
ORD_001019,CUST_00435,2024-08-16 00:00:00,returned,85.31,USD,20.48
ORD_001020,CUST_00435,2025-01-14 00:00:00,completed,64.73,USD,0.0
ORD_001021,CUST_00435,2025-04-30 00:00:00,completed,541.78,USD,46.5
ORD_001022,CUST_00436,2025-05-25 00:00:00,completed,15.33,USD,0.0
ORD_001023,CUST_00436,2025-07-19 00:00:00,completed,322.59,USD,20.53
ORD_001024,CUST_00436,2025-12-28 00:00:00,completed,46.41,USD,0.0
ORD_001025,CUST_00437,2025-02-06 00:00:00,completed,22.05,USD,5.03
ORD_001026,CUST_00438,2024-12-27 00:00:00,completed,122.9,USD,0.0
ORD_001027,CUST_00438,2025-07-03 00:00:00,completed,21.52,USD,0.0
ORD_001028,CUST_00439,2025-04-26 00:00:00,cancelled,55.84,USD,0.0
ORD_001029,CUST_00439,2025-07-29 00:00:00,completed,311.98,USD,61.98
ORD_001030,CUST_00440,2024-05-17 00:00:00,completed,106.52,USD,0.0
ORD_001031,CUST_00440,2024-07-21 00:00:00,completed,189.64,USD,0.0
ORD_001032,CUST_00441,2025-01-09 00:00:00,completed,25.34,USD,1.79
ORD_001033,CUST_00441,2025-02-03 00:00:00,completed,78.88,USD,0.0
ORD_001034,CUST_00441,2025-03-16 00:00:00,returned,666.58,USD,36.35
ORD_001035,CUST_00442,2025-01-06 00:00:00,completed,249.8,USD,23.13
ORD_001036,CUST_00443,2025-07-17 00:00:00,completed,191.27,USD,23.64
ORD_001037,CUST_00443,2025-08-08 00:00:00,completed,74.23,USD,0.0
ORD_001038,CUST_00444,2024-05-01 00:00:00,completed,312.05,USD,71.92
ORD_001039,CUST_00444,2024-09-01 00:00:00,completed,72.34,USD,0.0
ORD_001040,CUST_00444,2025-05-05 00:00:00,completed,473.31,USD,52.11
ORD_001041,CUST_00445,2024-12-13 00:00:00,completed,37.09,USD,4.78
ORD_001042,CUST_00446,2025-09-08 00:00:00,completed,102.26,USD,0.0
ORD_001043,CUST_00447,2024-05-20 00:00:00,completed,269.67,USD,0.0
ORD_001044,CUST_00447,2024-07-29 00:00:00,completed,221.87,USD,0.0
ORD_001045,CUST_00447,2024-08-08 00:00:00,completed,69.65,USD,0.0
ORD_001046,CUST_00447,2024-10-17 00:00:00,completed,528.48,USD,62.6
ORD_001047,CUST_00447,2025-03-14 00:00:00,completed,226.86,USD,0.0
ORD_001048,CUST_00448,2024-06-01 00:00:00,completed,20.56,USD,0.0
ORD_001049,CUST_00449,2025-09-19 00:00:00,completed,224.28,USD,0.0
ORD_001050,CUST_00449,2025-12-20 00:00:00,completed,21.15,USD,0.0
ORD_001051,CUST_00450,2024-11-02 00:00:00,completed,234.9,USD,0.0
ORD_001052,CUST_00451,2025-05-16 00:00:00,completed,67.24,USD,0.0
ORD_001053,CUST_00451,2025-06-25 00:00:00,completed,91.6,USD,14.68
ORD_001054,CUST_00451,2025-10-15 00:00:00,completed,22.63,USD,0.0
ORD_001055,CUST_00452,2025-01-12 00:00:00,completed,16.09,USD,0.0
ORD_001056,CUST_00452,2025-02-08 00:00:00,completed,410.53,USD,0.0
ORD_001057,CUST_00452,2025-07-10 00:00:00,completed,17.24,USD,3.85
ORD_001058,CUST_00453,2024-11-11 00:00:00,completed,377.29,USD,0.0
ORD_001059,CUST_00453,2025-04-20 00:00:00,completed,35.66,USD,0.0
ORD_001060,CUST_00453,2025-09-17 00:00:00,completed,284.08,USD,0.0
ORD_001061,CUST_00454,2024-01-28 00:00:00,completed,87.86,USD,0.0
ORD_001062,CUST_00454,2024-02-17 00:00:00,completed,253.76,USD,58.91
ORD_001063,CUST_00454,2025-01-30 00:00:00,completed,399.82,USD,0.0
ORD_001064,CUST_00455,2025-08-15 00:00:00,completed,80.88,USD,10.79
ORD_001065,CUST_00455,2025-11-12 00:00:00,completed,391.25,USD,0.0
ORD_001066,CUST_00456,2024-06-23 00:00:00,completed,154.85,USD,17.75
ORD_001067,CUST_00457,2025-01-24 00:00:00,completed,135.78,USD,0.0
ORD_001068,CUST_00457,2025-12-22 00:00:00,completed,103.83,USD,0.0
ORD_001069,CUST_00458,2024-04-22 00:00:00,completed,53.46,USD,0.0
ORD_001070,CUST_00458,2024-06-23 00:00:00,completed,14.56,USD,3.36
ORD_001071,CUST_00458,2024-08-24 00:00:00,completed,18.18,USD,0.0
ORD_001072,CUST_00459,2025-02-26 00:00:00,completed,297.9,USD,61.77
ORD_001073,CUST_00459,2025-06-22 00:00:00,completed,21.01,USD,0.0
ORD_001074,CUST_00459,2025-11-17 00:00:00,completed,122.14,USD,0.0
ORD_001075,CUST_00460,2025-04-27 00:00:00,returned,139.63,USD,24.42
ORD_001076,CUST_00460,2025-06-21 00:00:00,completed,28.6,USD,0.0
ORD_001077,CUST_00460,2025-09-29 00:00:00,completed,60.25,USD,0.0
ORD_001078,CUST_00461,2024-05-21 00:00:00,completed,30.95,USD,0.0
ORD_001079,CUST_00462,2025-05-04 00:00:00,completed,63.74,USD,12.37
ORD_001080,CUST_00462,2025-08-02 00:00:00,completed,479.54,USD,0.0
ORD_001081,CUST_00463,2025-06-29 00:00:00,completed,122.79,USD,0.0
ORD_001082,CUST_00463,2025-08-05 00:00:00,completed,135.7,USD,0.0
ORD_001083,CUST_00464,2024-09-27 00:00:00,completed,293.77,USD,34.74
ORD_001084,CUST_00464,2024-12-25 00:00:00,completed,350.07,USD,0.0
ORD_001085,CUST_00464,2025-01-22 00:00:00,completed,36.58,USD,8.31
ORD_001086,CUST_00465,2025-07-25 00:00:00,completed,465.41,USD,0.0
ORD_001087,CUST_00466,2024-10-22 00:00:00,completed,15.97,USD,0.0
ORD_001088,CUST_00466,2024-11-30 00:00:00,completed,53.63,USD,5.76
ORD_001089,CUST_00466,2024-12-31 00:00:00,completed,138.15,USD,0.0
ORD_001090,CUST_00466,2025-02-16 00:00:00,completed,401.42,USD,0.0
ORD_001091,CUST_00466,2025-03-17 00:00:00,completed,179.71,USD,0.0
ORD_001092,CUST_00466,2025-08-25 00:00:00,completed,186.23,USD,0.0
ORD_001093,CUST_00467,2025-05-06 00:00:00,completed,307.26,USD,52.1
ORD_001094,CUST_00468,2024-10-07 00:00:00,completed,43.84,USD,0.0
ORD_001095,CUST_00468,2024-12-13 00:00:00,completed,156.92,USD,38.02
ORD_001096,CUST_00468,2025-01-31 00:00:00,completed,60.71,USD,0.0
ORD_001097,CUST_00468,2025-06-01 00:00:00,completed,139.76,USD,0.0
ORD_001098,CUST_00469,2025-02-08 00:00:00,completed,35.18,USD,1.91
ORD_001099,CUST_00469,2025-10-11 00:00:00,completed,69.62,USD,0.0
ORD_001100,CUST_00469,2025-12-08 00:00:00,completed,36.54,USD,5.2
ORD_001101,CUST_00470,2024-10-24 00:00:00,completed,289.98,USD,0.0
ORD_001102,CUST_00470,2024-11-26 00:00:00,completed,46.77,USD,0.0
ORD_001103,CUST_00470,2024-12-29 00:00:00,returned,119.86,USD,0.0
ORD_001104,CUST_00470,2025-02-15 00:00:00,returned,47.17,USD,0.0
ORD_001105,CUST_00470,2025-09-21 00:00:00,completed,52.71,USD,4.99
ORD_001106,CUST_00471,2025-03-28 00:00:00,completed,26.29,USD,4.07
ORD_001107,CUST_00471,2025-09-14 00:00:00,completed,67.25,USD,0.0
ORD_001108,CUST_00471,2025-11-18 00:00:00,completed,91.14,USD,16.45
ORD_001109,CUST_00472,2025-07-05 00:00:00,completed,18.63,USD,0.0
ORD_001110,CUST_00472,2025-07-28 00:00:00,completed,110.77,USD,25.8
ORD_001111,CUST_00472,2025-11-11 00:00:00,completed,19.03,USD,1.09
ORD_001112,CUST_00473,2024-04-21 00:00:00,completed,444.48,USD,0.0
ORD_001113,CUST_00474,2025-06-27 00:00:00,completed,357.22,USD,0.0
ORD_001114,CUST_00475,2024-12-04 00:00:00,completed,192.56,USD,0.0
ORD_001115,CUST_00475,2025-01-08 00:00:00,returned,33.29,USD,5.39
ORD_001116,CUST_00475,2025-02-12 00:00:00,completed,52.1,USD,0.0
ORD_001117,CUST_00476,2024-01-06 00:00:00,completed,70.61,USD,11.36
ORD_001118,CUST_00476,2024-10-11 00:00:00,returned,250.86,USD,0.0
ORD_001119,CUST_00476,2024-12-30 00:00:00,completed,242.46,USD,0.0
ORD_001120,CUST_00477,2025-05-02 00:00:00,returned,44.97,USD,0.0
ORD_001121,CUST_00477,2025-06-23 00:00:00,completed,25.46,USD,3.77
ORD_001122,CUST_00478,2024-11-24 00:00:00,completed,135.47,USD,0.0
ORD_001123,CUST_00478,2025-05-29 00:00:00,completed,92.76,USD,0.0
ORD_001124,CUST_00478,2025-06-14 00:00:00,completed,61.37,USD,0.0
ORD_001125,CUST_00479,2025-08-10 00:00:00,completed,130.92,USD,17.94
ORD_001126,CUST_00479,2025-12-08 00:00:00,completed,36.05,USD,0.0
ORD_001127,CUST_00480,2024-02-08 00:00:00,completed,28.11,USD,0.0
ORD_001128,CUST_00480,2024-05-30 00:00:00,returned,424.62,USD,0.0
ORD_001129,CUST_00480,2024-10-03 00:00:00,completed,303.28,USD,0.0
ORD_001130,CUST_00481,2024-06-29 00:00:00,completed,24.41,USD,2.42
ORD_001131,CUST_00481,2024-09-06 00:00:00,completed,56.36,USD,4.95
ORD_001132,CUST_00481,2024-11-24 00:00:00,completed,158.74,USD,17.3
ORD_001133,CUST_00481,2025-01-28 00:00:00,completed,115.13,USD,0.0
ORD_001134,CUST_00482,2025-05-22 00:00:00,completed,24.29,USD,0.0
ORD_001135,CUST_00482,2025-06-18 00:00:00,completed,224.85,USD,0.0
ORD_001136,CUST_00483,2024-10-23 00:00:00,completed,128.73,USD,0.0
ORD_001137,CUST_00483,2024-11-28 00:00:00,completed,18.1,USD,0.0
ORD_001138,CUST_00483,2025-01-27 00:00:00,completed,291.66,USD,36.21
ORD_001139,CUST_00484,2024-04-19 00:00:00,completed,100.97,USD,0.0
ORD_001140,CUST_00484,2024-06-28 00:00:00,completed,54.6,USD,7.52
ORD_001141,CUST_00484,2024-08-09 00:00:00,completed,69.84,USD,12.51
ORD_001142,CUST_00485,2025-07-10 00:00:00,completed,25.69,USD,0.0
ORD_001143,CUST_00485,2025-09-11 00:00:00,completed,44.59,USD,0.0
ORD_001144,CUST_00486,2025-05-31 00:00:00,completed,46.08,USD,0.0
ORD_001145,CUST_00486,2025-07-05 00:00:00,completed,15.73,USD,0.0
ORD_001146,CUST_00487,2024-06-15 00:00:00,completed,58.8,USD,0.0
ORD_001147,CUST_00487,2024-08-14 00:00:00,cancelled,87.5,USD,0.0
ORD_001148,CUST_00487,2024-12-20 00:00:00,completed,18.19,USD,3.36
ORD_001149,CUST_00487,2025-06-04 00:00:00,completed,321.89,USD,0.0
ORD_001150,CUST_00488,2024-01-15 00:00:00,completed,337.93,USD,0.0
ORD_001151,CUST_00488,2024-06-09 00:00:00,completed,54.24,USD,0.0
ORD_001152,CUST_00488,2024-09-16 00:00:00,cancelled,151.08,USD,0.0
ORD_001153,CUST_00489,2024-07-16 00:00:00,completed,368.87,USD,0.0
